Financial Loss (in Million $),Number of Affected Users,Incident Resolution Time (in Hours),Attack Type_Malware,Attack Type_Man-in-the-Middle,Attack Type_Phishing,Attack Type_Ransomware,Attack Type_SQL Injection,Target Industry_Education,Target Industry_Government,Target Industry_Healthcare,Target Industry_IT,Target Industry_Retail,Target Industry_Telecommunications,Attack Source_Insider,Attack Source_Nation-state,Attack Source_Unknown,Security Vulnerability Type_Unpatched Software,Security Vulnerability Type_Weak Passwords,Security Vulnerability Type_Zero-day,Defense Mechanism Used_Antivirus,Defense Mechanism Used_Encryption,Defense Mechanism Used_Firewall,Defense Mechanism Used_VPN
0.15237712332897782,0.8173899206473908,0.7464788732394366,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0.621570007035883,0.7963042840801393,0.26760563380281693,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7594733139008947,0.53024736517112,0.3802816901408451,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0.5011558950648307,0.1652023446499288,1.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0.34596441853452614,0.5014616532444098,0.6056338028169015,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.11367976681073476,0.3922504856331646,1.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.9671323751130768,0.1943463392616775,0.4225352112676057,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.44064730123630524,0.5161082093771986,0.9295774647887325,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
0.6756457935470902,0.39322125156748683,0.4225352112676057,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.33762187154487894,0.19716756520894987,0.1267605633802817,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False
0.3116896170469394,0.45229285906580297,0.9014084507042254,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
0.19991958990853356,0.9133866620763783,0.014084507042253521,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0.38345562368077196,0.36808842176477247,0.7746478873239437,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
0.7719368780781989,0.8271656336849775,0.8873239436619719,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0.8988843099809027,0.6740668387357626,0.5352112676056339,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0.038094280832244455,0.3831242850609131,0.619718309859155,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0.7591717760578953,0.4227995888756229,0.04225352112676056,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.420142727912353,0.49700313547388897,0.9154929577464789,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.724394411498643,0.7203643674859465,0.9859154929577465,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0.936777565584481,0.8085319316941068,0.7887323943661972,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.6847924414514022,0.2947895889857098,0.02816901408450704,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.5246758468187759,0.2809796929777595,0.36619718309859156,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
0.6639863302844508,0.09540127160329501,0.6056338028169015,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
0.9099406975575436,0.8795299491298635,0.2112676056338028,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.14312996281033272,0.5616341293280398,0.3943661971830986,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0.39993969243140015,0.20633679973499092,0.619718309859155,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
0.5661875565383456,0.17101593157000874,0.7464788732394366,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
0.6327269072268571,0.49287387748933914,0.5774647887323944,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0.724394411498643,0.4774457046609776,0.2112676056338028,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0.22555030656347377,0.6227903816110912,0.9295774647887325,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.8012865614634638,0.1238287008449667,0.5492957746478874,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
0.34164237611820286,0.8975611757676808,0.7605633802816901,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0.5102020303548096,0.028280313167088837,0.6056338028169015,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
0.7291185043722989,0.5124112925097902,0.6056338028169015,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0.18735551311689622,0.1716884621966732,0.6056338028169015,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False
0.38415921198110364,0.9433903349742948,0.49295774647887325,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.1445371394109961,0.8881317359396564,0.08450704225352114,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.5382450497537441,0.535108200370092,0.014084507042253521,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
0.42004221529801994,0.8176070919955846,0.09859154929577466,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
0.9658257111267465,0.20629076341233235,0.16901408450704225,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
0.712131872550005,0.1546640299196066,0.25352112676056343,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0.5427681173987335,0.5112663891810639,0.46478873239436624,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
0.9446175495024627,0.42641143862507525,0.5070422535211268,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
0.7350487486179516,0.01549522573310342,0.49295774647887325,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.35832747009749727,0.3756063534128428,0.4225352112676057,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.1877575635742286,0.9941864130799202,0.08450704225352114,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0.8310382953060611,0.397702787499337,0.15492957746478872,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.7084129058196805,0.18472274624678872,0.02816901408450704,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
0.07528394813549101,0.805759744438362,0.1267605633802817,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.7462056488089256,0.5625718692048026,0.5070422535211268,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False
0.3278721479545683,0.7246607573375393,0.6338028169014085,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0.5387476128254096,0.7155355575549108,0.8309859154929577,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0.7501256407679164,0.17681250506649748,0.19718309859154928,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
0.5612624384360239,0.40698110809428645,0.14084507042253522,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
0.23278721479545686,0.8899191462063569,0.6901408450704226,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.17398733541059405,0.37797922560900554,0.04225352112676056,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
0.4368278218916474,0.5980348494962525,0.6901408450704226,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.7696250879485376,0.01018403520377578,0.647887323943662,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.10372901799175797,0.5868230033496429,0.35211267605633806,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
0.4827620866418736,0.4209911620268392,0.3802816901408451,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.9484370288471204,0.12680304760456002,0.647887323943662,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.15499045130163838,0.6682912818213571,0.5211267605633804,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.10835259825108051,0.4335360599513016,0.8169014084507042,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0337722384159212,0.050792074947133295,0.8450704225352113,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
0.3402351995175395,0.9187528960349717,0.2112676056338028,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
0.8485274902000202,0.15251033065088357,0.4507042253521127,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0.7444969343652629,0.5021211736059751,0.3943661971830986,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.8976781586089055,0.046572745896512356,0.2112676056338028,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0.4036586591617248,0.6514249743047265,0.28169014084507044,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
0.696853955171374,0.587073200755396,0.47887323943661975,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.7948537541461455,0.8565298020137889,0.9859154929577465,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
0.7897276108151573,0.8808569961699781,0.7746478873239437,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.814755251784099,0.07851094513571208,0.36619718309859156,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.6262940999095388,0.8103213435400531,0.9154929577464789,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
0.28354608503367174,0.9376998451778454,0.9295774647887325,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.3636546386571515,0.2310653105300082,0.04225352112676056,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
0.716152377123329,0.816930558210428,0.8309859154929577,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
0.16795657855060814,0.8971118212269481,0.4507042253521127,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
0.482159010955875,0.9377819099269324,0.3802816901408451,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.11277515328173687,0.0811580336885803,0.647887323943662,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.008543572218313401,0.370916653239406,0.7746478873239437,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
0.19730626193587297,0.02554215275852648,0.943661971830986,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.1456427781686602,0.9424075595644964,0.6338028169014085,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.28445069856266963,0.915830590335775,0.943661971830986,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
0.994974369283345,0.7557482853971784,0.3098591549295775,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.05829731631319731,0.661742114528363,0.3943661971830986,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.9573826515227662,0.1686600727974372,0.16901408450704225,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
0.49623077696250883,0.8166183118480481,0.5352112676056339,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0.834154186350387,0.0795717821361054,0.3098591549295775,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.8376721278520456,0.5061243320980253,0.47887323943661975,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.811739873354106,0.24478413468226431,0.5633802816901409,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
0.6664991456427782,0.9673322251256242,0.8873239436619719,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.8882299728615942,0.23482327556442034,0.4366197183098592,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0.7496230776962509,0.13220030604146674,0.7746478873239437,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
0.5635742285656851,0.8698673253196773,0.7042253521126761,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0.9626093074680873,0.6373428635193168,0.14084507042253522,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.45331189064227567,0.7595312701721659,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.6922303749120515,0.6661976299300149,0.11267605633802817,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.6876067946527289,0.852229409003704,0.7887323943661972,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0.145441752939994,0.21448522884555918,0.7887323943661972,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0.35621670519650217,0.3725229205843411,0.8309859154929577,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.6405668911448388,0.9041603825418255,0.22535211267605634,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0.6411699668308374,0.9243543155549729,0.056338028169014086,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.9805005528193789,0.19371183864068753,0.4225352112676057,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
0.10594029550708614,0.9046197449787883,0.676056338028169,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True
0.5181425268871244,0.8745199962770627,0.14084507042253522,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
0.2845512111770027,0.6913114447298919,0.36619718309859156,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
0.612322846517238,0.41214618333865427,0.6619718309859155,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0.5354306965524174,0.30199427348177715,0.14084507042253522,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
0.07749522565081919,0.5375921602144091,0.14084507042253522,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.2547994773344055,0.6321357551107825,0.014084507042253521,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
0.6736355412604282,0.22456818429741068,0.4366197183098592,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0.23530003015378434,0.1690193562720987,0.49295774647887325,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
0.8692330887526386,0.6359047288310478,1.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0.6349381847421852,0.5600388706689579,0.5915492957746479,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False
0.6084028545582472,0.7686884952227307,0.14084507042253522,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.3964217509297417,0.7556412009075161,0.8028169014084507,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.7392702784199418,0.20507380323074909,0.014084507042253521,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.07055985526183536,0.9581109495391865,0.22535211267605634,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
0.29118504372298726,0.08528729167313011,0.02816901408450704,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7587697256005629,0.561732206711095,0.4225352112676057,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
0.5334204442657554,0.2875648886971821,0.16901408450704225,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0.7596743391295608,0.47149801193141394,0.056338028169014086,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0.6904211478540557,0.03281088779046668,0.9154929577464789,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0.4556236807719369,0.3951387644851789,0.4507042253521127,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False
0.14343150065333202,0.49175499469081113,0.9154929577464789,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.5358327470097498,0.27967066015085906,0.9154929577464789,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.7180621167956579,0.8815975804910074,0.5915492957746479,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0.6871042315810635,0.7498676455723566,0.47887323943661975,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0.9755754347170571,0.7225911243971493,0.1267605633802817,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0.8405869936677053,0.6959661172665234,0.28169014084507044,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.4065735249773847,0.8039673302235464,0.4507042253521127,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.19760779977887227,0.174223462311764,0.8309859154929577,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
0.11066438838074179,0.8579128932727923,0.5070422535211268,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0.4741180018092271,0.729416509626095,0.5774647887323944,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0.38586792642476636,0.8368402669706398,0.6056338028169015,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.9165745301035281,0.8861181472181552,0.6338028169014085,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.17529399939692436,0.8090123107131527,0.8309859154929577,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.3015378429992964,0.40110046826946466,0.1267605633802817,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0.7722384159211981,0.38084648787893655,0.6056338028169015,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
0.698864207458036,0.2482088367722133,0.971830985915493,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.663282741984119,0.7092606066186221,0.5070422535211268,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
0.04854759272288673,0.6563438553018331,0.9295774647887325,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.10011056387576642,0.032217419544020236,0.8732394366197184,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
0.38998894361242337,0.29065132389455284,0.02816901408450704,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0.23449592923911952,0.5574438231764862,0.5211267605633804,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0.5893054578349584,0.18215972402225358,0.09859154929577466,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
0.29892451502663586,0.29218953754512317,0.9859154929577465,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.8676248869233089,0.09938241272363896,0.6056338028169015,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0.662277615840788,0.3648698823371641,0.647887323943662,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
0.6092069554729119,0.605480724291466,0.4507042253521127,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0.07186651924816564,0.8646161821677304,0.14084507042253522,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0.0936777565584481,0.6110260995925786,0.35211267605633806,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
0.6712232385164338,0.41305189794748065,0.36619718309859156,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.1270479445170369,0.682070153350994,0.47887323943661975,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.8439039099406975,0.09381201768195106,0.19718309859154928,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
0.08975776459945724,0.5650238037811833,1.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0.9065232686702182,0.2749779576085532,0.26760563380281693,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
0.3715951351894663,0.47671012428806336,0.25352112676056343,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0.0673434516031762,0.31242950688092913,0.323943661971831,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0.9413006332294704,0.9635282237685534,0.08450704225352114,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.4186350386973565,0.6809872989788944,0.09859154929577466,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
0.1528796864006433,0.9050600924129139,0.04225352112676056,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.9846215700070359,0.42936677038183135,0.07042253521126761,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
0.514725097999799,0.8583812628163622,0.47887323943661975,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.41974067745502064,0.6159109537425028,0.6056338028169015,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0.9945723188260128,0.4672936947251382,0.6056338028169015,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0.6356417730425169,0.2351795566702128,0.3802816901408451,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
0.045733239521559964,0.8238320034507227,0.33802816901408456,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
0.8933561161925823,0.9237938733660859,0.9154929577464789,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
0.5836767514323048,0.6308667538688025,0.8873239436619719,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.6566489094381345,0.6920250077310999,0.7464788732394366,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.7969645190471406,0.1333131841022567,0.09859154929577466,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.9046135289978893,0.041887048881567565,0.619718309859155,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.01608201829329581,0.17618601076249163,0.11267605633802817,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
0.6354407478138507,0.9168153673248194,0.943661971830986,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.8774751231279526,0.5099803745154927,0.8591549295774649,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.8237008744597448,0.4359139360955795,0.7042253521126761,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0.6602673635541261,0.5376702218050041,0.7605633802816901,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0.39320534727108253,0.8505861124427173,0.6901408450704226,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.35139209970851343,0.9378779857307417,0.1267605633802817,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0.10171876570509598,0.40516267334927264,0.056338028169014086,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0.8067142426374512,0.3461280950670079,0.8169014084507042,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0.10001005126143331,0.8902063728281615,0.8732394366197184,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0.004523067644989447,0.3760787261149047,0.6056338028169015,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False
0.2677656045833752,0.22718825153045755,0.16901408450704225,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
0.5456829832143935,0.3936656021601044,0.5352112676056339,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
0.407880188963715,0.5290183955140606,0.5774647887323944,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0.08483264649713539,0.4512430307512628,0.18309859154929578,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0.9811036285053775,0.6773083963247002,0.3802816901408451,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.08945622675645794,0.48094346439340646,0.8169014084507042,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
0.46125238717459044,0.6055898103603744,0.8450704225352113,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
0.3026434817569605,0.9112549801793616,0.4225352112676057,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.4370288471203136,0.3861887028865776,0.02816901408450704,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
0.5415619660267365,0.10051030262877411,0.014084507042253521,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.23359131571012165,0.31774870372724084,0.23943661971830985,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.8204844708010856,0.22036787024962698,0.8169014084507042,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
0.24324052668609913,0.826168847220457,0.7464788732394366,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0.6070961905719168,0.331071215188784,0.02816901408450704,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
